"Timestamp","WorkingSetMB","PrivateMemoryMB","CpuSeconds","Threads","Handles"
"2026-08-29T01:50:21.8508062+07:00","102.141","116.426","614.812","12","503"
"2026-08-29T01:50:22.8658836+07:00","102.48","116.461","615.781","12","504"
"2026-08-29T01:50:23.8817265+07:00","102.562","116.461","616.625","12","503"
"2026-08-29T01:50:24.9213408+07:00","102.293","116.219","617.75","12","503"
"2026-08-29T01:50:25.9431292+07:00","102.617","117.066","618.781","12","503"
"2026-08-29T01:50:26.9532720+07:00","103.43","117.078","619.734","12","503"
"2026-08-29T01:50:27.9695608+07:00","103.445","117.789","620.734","12","503"
"2026-08-29T01:50:28.9894865+07:00","103.445","117.789","621.781","12","503"
"2026-08-29T01:50:30.0024141+07:00","103.453","117.797","622.781","12","503"
"2026-08-29T01:50:31.0250527+07:00","103.055","116.684","623.781","12","503"
"2026-08-29T01:50:32.0400304+07:00","103.07","116.684","624.734","12","503"
"2026-08-29T01:50:33.0600530+07:00","103.074","116.684","625.766","12","503"
"2026-08-29T01:50:34.0796165+07:00","103.082","116.688","626.828","12","503"
"2026-08-29T01:50:35.0921123+07:00","103.098","116.699","627.781","12","503"
"2026-08-29T01:50:36.1125466+07:00","101.859","115.809","628.656","12","503"
"2026-08-29T01:50:37.1288131+07:00","102.539","116.453","629.547","12","503"
"2026-08-29T01:50:38.1470120+07:00","101.715","115.699","630.562","12","503"
"2026-08-29T01:50:39.1657573+07:00","103.633","117.793","631.594","12","503"
"2026-08-29T01:50:40.1802922+07:00","103.668","117.793","632.625","12","503"
"2026-08-29T01:50:41.1947297+07:00","103.758","117.793","633.719","12","503"
"2026-08-29T01:50:42.2104755+07:00","101.457","115.25","634.703","12","503"
"2026-08-29T01:50:43.2234611+07:00","102.68","116.535","635.594","12","503"
"2026-08-29T01:50:44.2349020+07:00","102.746","117.012","636.547","12","503"
"2026-08-29T01:50:45.2512905+07:00","102.586","116.297","637.562","12","503"
"2026-08-29T01:50:46.2681985+07:00","102.801","116.383","638.562","12","503"
"2026-08-29T01:50:47.2869399+07:00","102.051","115.586","639.578","12","503"
"2026-08-29T01:50:48.3074004+07:00","102.473","116.227","640.609","12","503"
"2026-08-29T01:50:49.3284828+07:00","102.68","116.383","641.656","12","503"
"2026-08-29T01:50:50.3504291+07:00","102.734","116.383","642.797","12","503"
"2026-08-29T01:50:51.3709880+07:00","102.688","116.371","643.875","12","504"
"2026-08-29T01:50:52.3835413+07:00","102.715","116.375","644.906","12","503"
"2026-08-29T01:50:53.3979022+07:00","102.762","116.371","645.844","12","503"
"2026-08-29T01:50:54.4136500+07:00","102.852","116.383","646.844","12","503"
"2026-08-29T01:50:55.4257333+07:00","102.867","116.387","647.922","12","503"
"2026-08-29T01:50:56.4409393+07:00","102.867","116.387","648.938","12","503"
"2026-08-29T01:50:57.4541583+07:00","101.453","114.844","649.875","12","503"
"2026-08-29T01:50:58.4648602+07:00","102.586","116.105","650.938","12","503"
"2026-08-29T01:50:59.4807731+07:00","101.59","114.98","652.141","12","503"
"2026-08-29T01:51:00.4971031+07:00","101.742","115.434","653.219","12","503"
"2026-08-29T01:51:01.5076484+07:00","103.355","117.371","654.312","12","503"
"2026-08-29T01:51:02.5201106+07:00","103.48","117.375","655.188","12","503"
"2026-08-29T01:51:03.5308205+07:00","103.57","117.391","656.266","12","503"
"2026-08-29T01:51:04.5512543+07:00","103.809","118.02","657.219","12","503"
"2026-08-29T01:51:05.5694836+07:00","103.852","118.797","658.344","12","503"
"2026-08-29T01:51:06.5780307+07:00","103","116.637","659.219","12","503"
"2026-08-29T01:51:07.5917751+07:00","103.754","117.219","660.375","12","504"
"2026-08-29T01:51:08.6085562+07:00","103.988","117.984","661.406","12","503"
"2026-08-29T01:51:09.6270696+07:00","103.996","117.984","662.641","12","503"
"2026-08-29T01:51:10.6367274+07:00","104.09","117.949","663.688","12","503"
"2026-08-29T01:51:11.6550504+07:00","102.945","116.355","664.766","12","503"
"2026-08-29T01:51:12.6684226+07:00","104.723","118.773","665.844","12","503"
"2026-08-29T01:51:13.6812474+07:00","104.75","118.793","666.953","12","504"
"2026-08-29T01:51:14.6910542+07:00","102.875","116.293","668.047","12","503"
"2026-08-29T01:51:15.7044223+07:00","104.512","117.949","669.062","12","503"
"2026-08-29T01:51:16.7166690+07:00","104.535","117.969","670.078","12","503"
"2026-08-29T01:51:17.7286604+07:00","103.418","117","671.219","12","503"
"2026-08-29T01:51:18.7468264+07:00","103.996","117.969","672.25","12","503"
"2026-08-29T01:51:19.7604042+07:00","103.977","117.961","673.312","12","503"
"2026-08-29T01:51:20.7789781+07:00","103.035","116.609","674.344","12","503"
"2026-08-29T01:51:21.7893936+07:00","103.828","117.332","675.406","12","503"
"2026-08-29T01:51:22.8090100+07:00","104.203","117.914","676.5","12","503"
"2026-08-29T01:51:23.8200598+07:00","104.207","117.914","677.641","12","503"
"2026-08-29T01:51:24.8355000+07:00","104.59","118.551","678.953","12","504"
"2026-08-29T01:51:25.8553710+07:00","103.336","116.891","680.016","12","504"
"2026-08-29T01:51:26.8791680+07:00","104.379","117.91","681.094","12","503"
"2026-08-29T01:51:27.8912957+07:00","103.996","117.891","682.109","12","503"
"2026-08-29T01:51:28.9080014+07:00","102.863","116.867","683.203","12","503"
"2026-08-29T01:51:29.9244251+07:00","103.988","117.871","684.188","12","503"
"2026-08-29T01:51:30.9378621+07:00","104.164","117.91","685.359","12","504"
"2026-08-29T01:51:31.9530510+07:00","104.633","117.914","686.375","12","503"
"2026-08-29T01:51:32.9652799+07:00","104.395","118.125","687.469","12","503"
"2026-08-29T01:51:33.9802970+07:00","104.965","118.508","688.375","12","504"
"2026-08-29T01:51:34.9903219+07:00","105.777","118.527","689.547","12","503"
"2026-08-29T01:51:36.0104367+07:00","104.859","117.883","690.609","12","504"
"2026-08-29T01:51:37.0210351+07:00","104.875","117.883","691.5","12","503"
"2026-08-29T01:51:38.0297050+07:00","105.152","118.137","692.5","12","503"
"2026-08-29T01:51:39.0444923+07:00","105.152","118.137","693.578","12","503"
"2026-08-29T01:51:40.0591089+07:00","105.16","118.141","694.609","12","503"
"2026-08-29T01:51:41.0744144+07:00","105.16","118.141","695.609","12","503"
"2026-08-29T01:51:42.0881265+07:00","105.242","118.496","696.656","12","503"
"2026-08-29T01:51:43.1031111+07:00","105.281","118.504","697.688","12","503"
"2026-08-29T01:51:44.1198887+07:00","105.316","118.539","698.812","12","503"
"2026-08-29T01:51:45.1320160+07:00","104.492","117.645","699.922","12","503"
"2026-08-29T01:51:46.1451049+07:00","105.422","119.07","701.062","12","503"
"2026-08-29T01:51:47.1621610+07:00","105.402","119.074","702.078","12","503"
"2026-08-29T01:51:48.1759740+07:00","105.637","119.25","703.188","12","503"
"2026-08-29T01:51:49.1900076+07:00","105.941","119.367","704.234","12","503"
"2026-08-29T01:51:50.2083512+07:00","105.949","119.367","705.297","12","503"
"2026-08-29T01:51:51.2217899+07:00","105.777","118.953","706.422","12","503"
"2026-08-29T01:51:52.2368794+07:00","104.797","118.141","707.312","12","503"
"2026-08-29T01:51:53.2580711+07:00","105.578","118.859","708.469","12","503"
"2026-08-29T01:51:54.2752631+07:00","105.723","118.867","709.547","12","503"
"2026-08-29T01:51:55.2910005+07:00","104.773","118.262","710.859","12","503"
"2026-08-29T01:51:56.3073910+07:00","104.785","118.008","711.812","12","503"
"2026-08-29T01:51:57.3233487+07:00","104.449","117.793","712.938","12","503"
"2026-08-29T01:51:58.3347086+07:00","105.562","118.902","713.891","12","503"
"2026-08-29T01:51:59.3506558+07:00","105.738","118.945","715.078","12","503"
"2026-08-29T01:52:00.3628504+07:00","105.742","118.945","716.156","12","503"
"2026-08-29T01:52:01.3791626+07:00","104.043","117.141","717.203","12","503"
"2026-08-29T01:52:02.3860023+07:00","105.203","118.418","718.266","12","503"
"2026-08-29T01:52:03.4051070+07:00","105.855","119.348","719.438","12","503"
"2026-08-29T01:52:04.4235800+07:00","104.859","118.41","720.406","12","503"
"2026-08-29T01:52:05.4376097+07:00","105.211","118.414","721.359","12","503"
"2026-08-29T01:52:06.4543362+07:00","105.777","118.93","722.391","12","503"
"2026-08-29T01:52:07.4692790+07:00","106.777","120.023","723.547","12","503"
"2026-08-29T01:52:08.4851790+07:00","105.641","119.234","724.562","12","503"
"2026-08-29T01:52:09.5040450+07:00","105.684","119.242","725.797","12","504"
"2026-08-29T01:52:10.5146448+07:00","104.391","117.715","726.938","12","503"
"2026-08-29T01:52:11.5309669+07:00","105.324","118.645","728.109","12","503"
"2026-08-29T01:52:12.5459659+07:00","105.555","118.836","729.047","12","503"
"2026-08-29T01:52:13.5649934+07:00","105.652","118.852","730.203","12","503"
"2026-08-29T01:52:14.5857693+07:00","105.773","119.262","731.438","12","503"
"2026-08-29T01:52:15.5969471+07:00","105.785","119.262","732.406","12","503"
"2026-08-29T01:52:16.6122394+07:00","105.785","119.266","733.438","12","503"
"2026-08-29T01:52:17.6320336+07:00","105.793","119.27","734.484","12","503"
"2026-08-29T01:52:18.6499525+07:00","104.656","117.797","735.531","12","503"
"2026-08-29T01:52:19.6617687+07:00","105.375","118.559","736.609","12","503"
"2026-08-29T01:52:20.6818399+07:00","105.156","118.465","737.75","12","503"
"2026-08-29T01:52:21.6973790+07:00","105.359","118.543","738.828","12","503"
"2026-08-29T01:52:22.7111523+07:00","105.617","119.277","739.703","12","503"
"2026-08-29T01:52:23.7249140+07:00","105.719","119.277","740.875","12","503"
"2026-08-29T01:52:24.7445610+07:00","106.125","120.004","742.078","12","503"
"2026-08-29T01:52:25.7560215+07:00","105.219","118.531","743.016","12","503"
"2026-08-29T01:52:26.7683654+07:00","105.461","119.266","744.109","12","503"
"2026-08-29T01:52:27.7826410+07:00","105.664","119.547","745.141","12","503"
"2026-08-29T01:52:28.7968146+07:00","105.691","119.57","746.281","12","503"
"2026-08-29T01:52:29.8130160+07:00","105.434","119.16","747.359","12","503"
"2026-08-29T01:52:30.8293890+07:00","106.734","119.973","748.469","12","503"
"2026-08-29T01:52:31.8441235+07:00","104.805","118.41","749.547","12","503"
"2026-08-29T01:52:32.8580377+07:00","106.105","119.277","750.594","12","503"
"2026-08-29T01:52:33.8744887+07:00","106.035","119.18","751.641","12","503"
"2026-08-29T01:52:34.8898393+07:00","106.238","119.23","752.875","12","503"
"2026-08-29T01:52:35.9054431+07:00","106.512","120.051","753.906","12","503"
"2026-08-29T01:52:36.9141490+07:00","106.547","120.078","755.016","12","503"
"2026-08-29T01:52:37.9317685+07:00","107.477","120.867","755.969","12","503"
"2026-08-29T01:52:38.9694204+07:00","107.973","121.016","756.875","12","503"
"2026-08-29T01:52:40.0055092+07:00","107.98","121.016","757.953","12","503"
"2026-08-29T01:52:41.0235173+07:00","107.984","121.016","758.906","12","503"
"2026-08-29T01:52:42.0457293+07:00","106.832","120.188","760.047","12","503"
"2026-08-29T01:52:43.0600227+07:00","107.039","120.285","761.031","12","503"
"2026-08-29T01:52:44.0793145+07:00","107.16","120.438","762.234","12","503"
"2026-08-29T01:52:45.0978760+07:00","106.547","120.105","763.328","12","504"
"2026-08-29T01:52:46.1186977+07:00","106.73","120.223","764.469","12","503"
"2026-08-29T01:52:47.1309369+07:00","106.516","119.715","765.453","12","503"
"2026-08-29T01:52:48.1477361+07:00","106.73","119.855","766.625","12","503"
"2026-08-29T01:52:49.1619065+07:00","106.934","120.016","767.781","12","503"
"2026-08-29T01:52:50.1763417+07:00","105.914","119.09","768.812","12","503"
"2026-08-29T01:52:51.1941287+07:00","106.703","120.027","769.875","12","503"
"2026-08-29T01:52:52.2124659+07:00","105.516","118.473","770.75","12","503"
"2026-08-29T01:52:53.2211750+07:00","108.082","121.266","771.828","12","273"
"2026-08-29T01:52:54.2365946+07:00","108.09","121.27","772.016","12","203"
"2026-08-29T01:52:55.2542651+07:00","108.09","121.27","772.016","12","203"
"2026-08-29T01:52:56.2695403+07:00","108.09","121.27","772.016","12","203"
"2026-08-29T01:52:57.2866517+07:00","108.09","121.27","772.016","12","203"
"2026-08-29T01:52:58.2980884+07:00","108.09","121.27","772.016","12","203"
"2026-08-29T01:52:59.3174599+07:00","108.09","121.27","772.016","12","203"
"2026-08-29T01:53:00.3358347+07:00","56.895","67.305","772.109","12","203"
"2026-08-29T01:53:01.3557133+07:00","55.207","66.082","772.188","12","203"
"2026-08-29T01:53:02.3751541+07:00","55.207","66.082","772.188","12","203"
"2026-08-29T01:53:03.3942510+07:00","55.207","66.082","772.188","12","203"
"2026-08-29T01:53:04.4136257+07:00","55.207","66.082","772.188","12","203"
"2026-08-29T01:53:05.4326901+07:00","55.207","66.082","772.188","12","203"
